date,title,source,link,summary,sentiment_label,sentiment_score
2025-10-04,"Index Outlook: Will the bounce sustain for Nifty 50, Sensex & Nifty Bank",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/portfolio/technical-analysis/index-outlook-climbing-back/article70124246.ece,The bias remains bullish as the benchmark indices are rising back from their support. Nifty Bank index indicates a bullish head and shoulder formation,positive,0.696387
2025-10-04,"F&O Tracker: Nifty futures and Nifty Bank futures rebound, turn outlook positive",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/portfolio/commodity-analysis/fo-tracker-ricochet-fuels-optimism/article70122822.ece,"Analysis and strategies for Nifty 50 and Nifty Bank futures, with bullish indicators and recommended trading strategies for traders.",neutral,0.880762
2025-10-04,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,NewsAPI - CNBC,https://www.cnbc.com/2025/10/04/case-for-investing-abroad-despite-record-us-market-gains.html,"""Home bias is about as bad as it's ever been in the United States,"" ETF.com's Dave Nadig told CNBC's ""ETF Edge"" this week.",negative,0.906192
2025-10-04,NSE to slash lot sizes for key index derivatives from December,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/nse-to-slash-lot-sizes-for-key-index-derivatives-from-december/article70125151.ece,"NSE revises lot sizes for major index derivatives to align with SEBI guidelines, impacting trading volumes and accessibility for traders.",negative,0.954804
2025-10-04,"Vedanta Q2 Updates: Aluminium Production Up 1%, Zinc Down 6%",NewsAPI - Ndtvprofit.com,https://www.ndtvprofit.com/business/vedanta-q1-updates-aluminium-production-up-1-zinc-down-6,"Vedanta Ltd.'s aluminium production increased 1% on a yearly basis to 617 kilotonnes in the second quarter of FY26, according to provisional business updates released on Thursday. Sequentially, production increased 2% from 605 kilotonnes, according to an exch…",positive,0.938955
2025-10-04,"NSE cuts Nifty derivatives lot size to 65, revises contract sizes for other key indices from Dec 30",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/nse-cuts-nifty-derivatives-lot-size-to-65-revises-contract-sizes-for-other-key-indices-from-dec-30/articleshow/124306482.cms,"The National Stock Exchange will reduce Nifty 50 futures and options lot size from 75 to 65, effective December 30, 2025, for contracts expiring thereafter. This revision, also impacting Bank Nifty and other indices, aims to balance contract values. Traders w…",neutral,0.633249
2025-10-04,Nifty and Bank Nifty Prediction for the week  06 Oct’25 to 10 Oct’25 by BL GURU,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/multimedia/video/nifty-and-bank-nifty-prediction-for-the-week-06-oct25-to-10-oct25-by-bl-guru/article70124507.ece,"Nifty and Nifty Bank index show bullish signs with key support and resistance levels, indicating a potential rally ahead.",positive,0.932641
2025-10-04,Ant Anstead Ordered to Pay 6-Figures Over Car Business Amid Bankruptcy,NewsAPI - Us Weekly,https://www.usmagazine.com/celebrity-news/news/ant-anstead-to-pay-6-figures-over-car-business-amid-bankruptcy-excl/#article,"Ant Anstead was ordered to pay a hefty six-figure sum to a man who claims the television star broke his promise, Us Weekly can exclusively report. On September 23, an Orange County Superior Court judge ordered Anstead and his business partner, Jenson Button, …",negative,0.915768
2025-10-04,"Tata Capital Raises Rs 4,641 Crore From Anchor Investors Ahead Of IPO",NewsAPI - Ndtvprofit.com,https://www.ndtvprofit.com/ipos/tata-capital-raises-rs-4641-crore-from-anchor-investors-ahead-of-ipo,"Tata Capital Ltd. has raised over Rs 4,641 crore from anchor investors on Friday, ahead of its initial public offering. The company allotted 14.23 crore shares at Rs 326 apiece to 135 anchor investors.Life Insurance Corp. got the highest allocation of 15.08%,…",positive,0.686573
2025-10-04,GST 2.0: Insurers cut payouts to distributors,NewsAPI - The Times of India,https://economictimes.indiatimes.com/industry/banking/finance/insure/gst-2-0-insurers-cut-payouts-to-distributors/articleshow/124297733.cms,"Life insurers face a similar squeeze. The industry paid about ?24,000 crore in GST in FY24, offset by ? 14,000 crore of ITC. With credits no longer available, the new two-rate system leaves them facing a ?15,000 crore sector-wide hit, part of which will show …",negative,0.964302
2025-10-04,GST 2.0: Insurers cut payouts to distributors,NewsAPI - The Times of India,https://economictimes.indiatimes.com/industry/banking/finance/insure/gst-2-0-insurers-cut-payouts-to-distributors/articleshow/124300931.cms,"Life insurers face a similar squeeze. The industry paid about ?24,000 crore in GST in FY24, offset by ? 14,000 crore of ITC. With credits no longer available, the new two-rate system leaves them facing a ?15,000 crore sector-wide hit, part of which will show …",negative,0.964302
2025-10-04,The AI Effect: What Q2 2025 Technology Services Earnings Mean For Technology Executives,NewsAPI - Forrester.com,https://www.forrester.com/blogs/the-ai-effect-what-q2-2025-technology-services-earnings-mean-for-technology-executives/,"2025 has been a volatile year for technology service providers, with Q2 earnings revealing a landscape marked by mixed results and cautious optimism. We examined the earnings of Accenture, Capgemini, Cognizant, HCL Tech, IBM Consulting, Infosys, Kyndryl, TCS,…",negative,0.952294
2025-10-04,Is JioBlackRock Flexi Cap worth a bite?,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/portfolio/mutual-funds/systematic-data-driven-approach/article70115793.ece,"JioBlackRock Flexi Cap Fund offers systematic active investing with AI, broad stock coverage, and low cost, but lacks live record.",neutral,0.896727
2025-10-04,Why Quant MF faltered and how to invest in 2025: Chirag Muni explains,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/expert-view/why-quant-mf-faltered-and-how-to-invest-in-2025-chirag-muni-explains/articleshow/124303311.cms,Indian markets show volatility in 2025. Chirag Muni discusses investment strategy. Equities provide returns over five years. Gold and silver also perform. India's GDP growth is 6.5 percent. Inflation is 2.1 percent. Interest rates are cut. Investors should co…,neutral,0.723232
2025-10-04,Coinbase seeks OCC trust charter to grow payments business,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/cryptocurrency/coinbase-seeks-occ-trust-charter-to-grow-payments-business/articleshow/124303277.cms,"Coinbase Global Inc., the largest US crypto exchange, is seeking a national trust company charter from the Office of the Comptroller of the Currency. This strategic move aims to streamline oversight for new offerings and integrate digital assets into traditio…",positive,0.640866
