date,title,source,link,summary,sentiment_label,sentiment_score
2025-10-02,"Mutual Funds: From flexicap to realty, 9 new fund offers (NFOs) up for grabs in October. See list here",NewsAPI - Livemint,https://www.livemint.com/money/personal-finance/mutual-funds-from-flexicap-to-realty-9-new-fund-offers-up-for-grabs-in-october-see-list-here-nfo-alert-11759398940861.html,NFO Alert! There are nine new mutual fund schemes that are available for investment in this month. Check the list here,neutral,0.936254
2025-10-02,Everything’s supposedly rosy on Wall Street—but gold is rallying higher as investors seek safety in government shutdown,NewsAPI - Fortune,https://fortune.com/2025/10/02/gold-price-safety-government-shutdown-volatility/,"Gold is nearing $3,870 as investors flock to safe-haven assets despite Wall Street optimism, Fed rate cut bets, and recession fears fading.",positive,0.89744
2025-10-02,Everything’s supposedly rosy on Wall Street—but gold is rallying higher as investors seek safety in government shutdown,NewsAPI - Yahoo Entertainment,https://finance.yahoo.com/news/everything-supposedly-rosy-wall-street-103424711.html,"Gold is nearing $3,870 as investors flock to safe-haven assets despite Wall Street optimism, Fed rate cut bets, and recession fears fading.",positive,0.89744
2025-10-02,‘Whoa! Look at this!’ What CEOs are saying about the government shutdown,NewsAPI - Fortune,https://fortune.com/2025/10/02/what-ceos-saying-about-government-shutdown/,Also: All the news and watercooler chat from Fortune.,neutral,0.91127
2025-10-02,ETMarkets Smart Talk: From BFSI to Healthcare: Key long-term themes for investors over the next 3-5 years from Unmesh Kulkarni,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/expert-view/etmarkets-smart-talk-from-bfsi-to-healthcare-key-long-term-themes-for-investors-over-the-next-3-5-years-says-unmesh-kulkarni/articleshow/124270131.cms,"Unmesh Kulkarni of Julius Baer India highlights India’s growth opportunities over the next 3–5 years, focusing on BFSI, consumption, and healthcare sectors. He notes FPI outflows, tariff uncertainties, and IT sector challenges as short-term headwinds, while t…",neutral,0.748026
2025-10-02,2024 Nissan Z Sport 6-Speed,NewsAPI - Bringatrailer.com,https://bringatrailer.com/listing/2024-nissan-z-9/,"This 2024 Nissan Z Sport has 7k miles and was acquired by the selling dealer in 2025 following registration history in Arizona. The car is powered by a twin-turbocharged 3.0-liter V6 linked with a six-speed manual transmission, and it is finished in Black Dia…",neutral,0.916555
2025-10-02,"Bank holiday today: Are banks closed today on October 2 for Gandhi Jayanti, Dussehra and Vijaya Dashami?",NewsAPI - Livemint,https://www.livemint.com/industry/banking/bank-holiday-today-are-banks-closed-today-on-october-2-for-gandhi-jayanti-dussehra-and-vijaya-dashami-11759366522399.html,"Bank holiday today, 2 October: There is a bank holiday today at all banks in India, including SBI (State Bank of India), ICICI Bank, HDFC Bank, Punjab National Bank and others for Gandhi Jayanti, Dussehra and Vijaya Dashami",neutral,0.900449
2025-10-02,"IT sector sees subdued growth in FY26, AI-powered rebound in next fiscal: Report",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/info-tech/it-sector-sees-subdued-growth-in-fy26-ai-powered-rebound-in-next-fiscal-report/article70117246.ece,"Major Indian IT firms such as TCS, Infosys, and HCLTech reported healthy large deal bookings and strong pipelines in the first quarter of FY26, yet actual revenue growth guidance remains restrained at 1–5 per cent for the year.",negative,0.946826
2025-10-02,Not PPF or NSC – this small savings scheme offers the highest interest. Check the latest rate here,NewsAPI - Livemint,https://www.livemint.com/money/personal-finance/not-ppf-or-nsc-sukanya-samriddhi-yojana-small-savings-scheme-offers-the-highest-interest-check-latest-rate-here-11759406222236.html,"Small savings schemes offer reliable long-term investment returns, appealing to conservative investors. The Sukanya Samriddhi Yojana has the highest interest rate at 8.2%.&nbsp;",neutral,0.841692
2025-10-02,Bank charge THESE interest rates on personal loans in October 2025. Check the latest rates here,NewsAPI - Livemint,https://www.livemint.com/money/personal-finance/bank-charge-these-interest-rates-on-personal-loans-in-october-2025-check-latest-rates-sbi-bob-hdfc-icici-bank-11759408621020.html,"Since personal loans are unsecured, lenders typically charge a higher rate of interest on them.",neutral,0.93017
