date,title,source,link,summary,sentiment_label,sentiment_score
2025-09-10,India's 5G user base hits 365 million mark,NewsAPI - The Times of India,https://economictimes.indiatimes.com/industry/telecom/telecom-news/indias-5g-user-base-hits-365-million-mark/articleshow/123793575.cms,"India's telecom sector is experiencing rapid growth, with 365 million 5G subscribers and a 35% penetration rate within three years. Data consumption has surged, reaching 18-55GB monthly, driven by changing user behavior. Broadband services are expanding rapid…",positive,0.944825
2025-09-10,Fertiliser business faces ITC pile-up despite revision,NewsAPI - The Times of India,https://economictimes.indiatimes.com/industry/indl-goods/svs/chem-/-fertilisers/fertiliser-business-faces-itc-pile-up-despite-revision/articleshow/123793475.cms,Fertiliser companies face a GST input tax credit accumulation issue. This is due to the subsidy-related price inversion. The output value is lower than the input value. Federation of Indian Chambers of Commerce & Industry has requested Nirmala Sitharaman for …,negative,0.91988
2025-09-10,Consolidation round 2 seen ahead for PSBs,NewsAPI - The Times of India,https://economictimes.indiatimes.com/industry/banking/finance/consolidation-round-2-seen-ahead-for-psbs/articleshow/123793893.cms,"The government is considering further consolidation of public sector banks to create globally competitive, larger lenders. This initiative aims to boost infrastructure financing, aligning with specialized firms like NaBFID and IIFCL, to meet India's substanti…",positive,0.922227
2025-09-10,"Corporate credit demand likely to revive this quarter, says SBI MD",NewsAPI - The Times of India,https://economictimes.indiatimes.com/industry/banking/finance/banking/corporate-credit-demand-likely-to-revive-this-quarter-says-sbi-md/articleshow/123819409.cms,"State Bank of India anticipates a rise in corporate credit demand this quarter. Bond yields are increasing, making bank loans more attractive. Previously, corporations favoured bonds due to lower rates. Reserve Bank of India's rate cuts had initially boosted …",positive,0.949616
2025-09-10,"Day Trading Guide for September 10, 2025: Intraday supports, resistances for Nifty50 stocks",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-september-10/article70029336.ece,"Day Trading Guide gives you the key intraday supports and resistances to watch out for on the Nifty Futures and other widely traded stocks such as Reliance Industries, Infosys, HDFC Bank, TCS, SBI",neutral,0.930808
2025-09-10,Legal tangles could stall Vedanta-JAL deal,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/legal-tangles-could-stall-vedanta-jal-deal/articleshow/123797437.cms,"Vedanta has won the bid for Jaiprakash Associates. The deal worth Rupees 12,505 crore may face hurdles. Legal battles over asset ownership are a concern. Disputes with Yamuna Expressway Authority are ongoing. There are issues with pledged shares in Bhilai Jay…",negative,0.920258
2025-09-10,RBI approves proposed changes in Yes Bank board,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/money-and-banking/rbi-approves-proposed-changes-in-yes-bank-board/article70033285.ece,"Last month, the RBI also granted approval for the deal, clarifying that SMBC would not be categorised as a promoter of Yes Bank. SBI, which currently holds 24 per cent in the bank, will see its stake cut to a little over 10 per cent after the transaction",negative,0.890342
2025-09-10,"OpenAI reportedly in talks to bring US$500 billion Stargate project to India, sparking data center expansion",NewsAPI - Digitimes,https://www.digitimes.com/news/a20250910VL201/openai-data-center-data-bloomberg-infrastructure.html,"The Economic Times, citing unnamed sources, reported that OpenAI is holding preliminary discussions with Indian data center firms, including Sify Technologies, Yotta Data Services, E2E Networks, and CtrlS Datacenters, as it considers bringing its US$500 billi…",positive,0.751269
2025-09-10,State Bank of India expects demand for corporate credit to revive,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/money-and-banking/state-bank-of-india-expects-demand-for-corporate-credit-to-revive/article70034647.ece,"State Bank of India expects corporate credit demand to rise due to hardening bond yields, impacting banking industry growth.",positive,0.91256
2025-09-10,FuelCell Energy Inc (FCEL) Q3 2025 Earnings Call Highlights: Revenue Surge Amid Operational ...,NewsAPI - Yahoo Entertainment,https://finance.yahoo.com/news/fuelcell-energy-inc-fcel-q3-070231563.html,FuelCell Energy Inc (FCEL) reports a 97% revenue increase but faces significant operational losses and strategic shifts in the data center market.,positive,0.548729
2025-09-10,"For Indian FMCG giants, Nepal’s political crisis is more safety risk than revenue shock",NewsAPI - Livemint,https://www.livemint.com/companies/nepal-political-crisis-indian-fmcg-impact-11757502172856.html,"Indian consumer goods companies like Dabur and Marico are monitoring their operations in Nepal amid the political unrest, prioritizing employee safety and business continuity..Analysts expect only a limited impact on revenues as Nepal contributes a small shar…",neutral,0.540344
2025-09-10,Brigade eyes Rs 2500cr revenue from 10.75 acre luxury housing project in Bengaluru,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/brigade-eyes-rs-2500cr-revenue-from-10-75-acre-luxury-housing-project-in-bengaluru/articleshow/123797824.cms,"Brigade Enterprises plans a luxury housing project in Bengaluru. The project aims for a revenue of Rs 2,500 crore. It is a joint development on 10.75 acres in East Bengaluru. The project will have 2.5 million square feet of saleable area. Brigade focuses on h…",neutral,0.924823
