date,title,source,link,summary,sentiment_label,sentiment_score
2025-10-12,Mcap of eight of top-10 most valued firms rises by ₹1.94 lakh cr; TCS gains most,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/mcap-of-eight-of-top-10-most-valued-firms-rises-by-194-lakh-cr-tcs-gains-most/article70154394.ece,"BSE benchmark surges, top firms gain market valuation, TCS emerges as biggest gainer, Dalal Street trend optimistic.",positive,0.928816
2025-10-12,M-cap of eight of top-10 most valued firms jumps by Rs 1.94 lakh crore; TCS top gainer,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-eight-of-top-10-most-valued-firms-jumps-by-rs-1-94-lakh-crore-tcs-top-gainer/articleshow/124495043.cms,"The combined market valuation of eight of the top-10 most valued firms jumped by Rs 1,94,148.73 crore last week, with TCS emerging as the biggest gainer, in line with an optimistic trend at the Dalal Street.",positive,0.943226
2025-10-12,Mcap Of 8 Out Of Top 10 Indian Companies Jumps Rs 1.94 Lakh Crore; TCS Biggest Winner,NewsAPI - Ndtvprofit.com,https://www.ndtvprofit.com/markets/mcap-of-8-out-of-top-10-indian-companies-jumps-rs-194-lakh-crore-tcs-biggest-winner,The combined market valuation of eight of the top ten most valued Indian companies rose by Rs 1.94 lakh crore in the week gone by. Tata Consultancy Services Ltd. (TCS) emerged as the biggest gainer among the pack that includes companies like Reliance Industri…,positive,0.944754
2025-10-12,"Q2 results: HCL Tech, Tech Mahindra, HDFC Bank among 212 companies to announce earnings this week",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/q2-results-hcl-tech-tech-mahindra-hdfc-bank-among-212-companies-to-announce-earnings-this-week/articleshow/124493881.cms,"India’s September-quarter earnings season kicks off with TCS, and a modest 6% YoY growth is expected for Nifty firms. Over 200 companies will report this week, including sector heavyweights like Infosys, Reliance Industries, HDFC Bank, and ICICI Bank. Markets…",positive,0.615266
2025-10-12,Why ONGC trails Zomato in mcap even with deep asset holdings,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/companies/why-ongc-trails-zomato-in-mcap-even-with-deep-asset-holdings/article70154620.ece,"ONGC was India's most valuable company with a market capitalisation of ₹2.44 lakh crore in 2012, ahead of IT giant TCS and energy major Reliance Industries",positive,0.857441
2025-10-12,"Banks to remain closed on Dhanteras, Bihu, and other festivals from October 13–19? Check full schedule",NewsAPI - Livemint,https://www.livemint.com/industry/banking/bank-holidays-next-week-banks-to-remain-closed-on-dhanteras-bihu-other-festivals-from-october-13-to-19-full-schedule-11760234485490.html,"Bank holidays next week: Notably, on regional and RBI mandated bank holidays, banks across India, including the State Bank of India (SBI), HDFC Bank and ICICI Bank, remain closed.",neutral,0.641489
2025-10-12,Ahead of Market: 10 things that will decide D-Street action on Monday,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-d-street-action-on-monday/articleshow/124499106.cms,"On Friday, the Indian market showed a bullish trend, with 171 stocks hitting their 52-week highs while 105 fell to 52-week lows. SBI and Eternal were among the top gainers, while Tata Steel, TCS, Tech Mahindra, Titan, Bajaj Finserv, Tata Motors, and Bharti Ai…",negative,0.820139
2025-10-12,"US-China tariff tensions, inflation data, Q2 earnings to drive markets this week: Analysts",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/us-china-tariff-tensions-inflation-data-q2-earnings-to-drive-markets-this-week-analysts/article70154408.ece,"Investors to keenly watch numbers from Infosys, HCL Technologies, Wipro, Tech Mahindra, LTIMindtree, Axis Bank and Reliance Industries",neutral,0.817565
2025-10-12,Q2FY26 preview: Infosys may report best sequential growth among tier-I IT peers,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/info-tech/q2fy26-preview-infosys-may-report-best-sequential-growth-among-tier-i-it-peers/article70155627.ece,"Infosys projected to outperform TCS in Q2 FY26 with strong revenue growth, steady margins, and reduced H-1B visa reliance.",positive,0.957344
2025-10-12,Parag Parikh Flexi Cap Fund: ITC and Maruti Suzuki among stocks bought and sold in September,NewsAPI - Economictimes.com,https://m.economictimes.com/mf/analysis/parag-parikh-flexi-cap-fund-itc-and-maruti-suzuki-among-stocks-bought-and-sold-in-september/fund-watch/slideshow/124494592.cms,"Parag Parikh Flexi Cap Fund, the largest active fund and flexi cap fund by assets under management, had an AUM of Rs 1.19 lakh crore in September. Here’s a look at the fund’s activity during the month. (Source: PPFAS Mutual Fund) Fund Watch",neutral,0.942877
