date,title,source,link,summary,sentiment_label,sentiment_score
2025-09-30,NSEIX launches Gift Nifty50 zero-days to expiry options,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/nseix-launches-gift-nifty50-zero-days-to-expiry-options/article70112986.ece,"The introduction of 0DTE derivatives offers a cost-effective and efficient tool for short-term risk management, enabling broader participation from investors across diverse capital bases and risk profiles.",positive,0.879374
2025-09-30,Nifty’s eight-session losing streak continues as markets await RBI policy decision,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/niftys-eight-session-losing-streak-continues-as-markets-await-rbi-policy-decision/article70112770.ece,"Benchmark indices decline for eighth session, forming rare candlestick pattern; market awaits RBI policy meeting on October 1.",negative,0.957382
2025-09-30,Nifty’s eight-session losing streak continues as markets await RBI policy decision,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/niftys-eight-session-losing-streak-continues-as-markets-await-rbi-policy-decision/article70112770.ece,"Benchmark indices decline for eighth session, forming rare candlestick pattern; market awaits RBI policy meeting on October 1.",negative,0.957382
2025-09-30,Mint Explainer: Tata Steel goes Dutch with Netherlands govt to cut emissions. What does it mean?,NewsAPI - Livemint,https://www.livemint.com/companies/news/tata-steel-nederland-netherlands-carbon-emissions-dutch-us-tariffs-manufacturing-job-cuts-layoffs-11759215368821.html,"Tata Steel has signed a non-binding agreement with the Netherlands government to receive up to €2 billion to cut emissions at its plant in IJmuiden, a project that will cost €4 -6.5 billion in total, according to the government. What does the deal mean for th…",neutral,0.641824
2025-09-30,"Nobody thinks a government bond crisis is going to happen, but Wall Street is talking about it anyway",NewsAPI - Yahoo Entertainment,https://finance.yahoo.com/news/nobody-thinks-government-bond-crisis-110156279.html,"France and the U.K. are the two countries flirting most with a credit crisis, analysts say.",negative,0.518353
2025-09-30,Nobody thinks a government bond crisis is going to happen but Wall Street is talking about it anyway,NewsAPI - Fortune,https://fortune.com/2025/09/30/government-bond-crisis-wall-street/,"France and the U.K. are the two countries flirting most with a credit crisis, analysts say.",negative,0.487373
2025-09-30,"Nifty support at 24,400, SBI top pick as PSU banks shine: Dharmesh Shah",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/expert-view/nifty-support-at-24400-sbi-top-pick-as-psu-banks-shine-dharmesh-shah/articleshow/124231401.cms,"Indian equities are expected to remain volatile, with Nifty 50 consolidating between 24,600-25,000, though buying on dips is recommended. Bank Nifty and PSU banks demonstrate resilience, with the PSU Bank Index targeting 8,000. SBI is a top stock pick, aiming…",positive,0.896485
2025-09-30,Why Lyft CEO David Risher still drives customers once a month,NewsAPI - Fortune,https://fortune.com/2025/09/30/lyft-ceo-david-risher-drives-customers-once-a-month/,Also: All the news and watercooler chat from Fortune.,neutral,0.928579
2025-09-30,"Sensex, Nifty hold steady, banking, IT & metal stocks offer support",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/top-gainers-losers-today-30th-sep-sensex-nifty-hold-steady-banking-it-metal-stocks-offer-support/article70112092.ece,"Sensex rose by 69.79 pts or 0.09% to 80,434.73 at 1.21 pm, and Nifty 50 inched up by 27.15 pts or 0.11% to 24,662.05",positive,0.948019
2025-09-30,"Sensex, Nifty hold morning gains at mid-day despite mixed sectoral performance",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/sensex-nifty-hold-morning-gains-at-mid-day-despite-mixed-sectoral-performance/article70112081.ece,"JSW Steel led the gainers on the Nifty 50, rising 2.20% to ₹1,146.90, followed by UltraTech Cement which gained 1.42% to ₹12,212.00",positive,0.943506
2025-09-30,GIFT Nifty derivatives diverge from mainland curbs,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/gift-nifty-derivatives-diverge-from-mainland-curbs/articleshow/124229199.cms,"India's National Stock Exchange will offer a daily expiry on GIFT Nifty contracts to foreign investors via a tax-neutral jurisdiction as it seeks to attract more global funds, diverging from domestic markets' tighter equity derivatives rules.",positive,0.493479
2025-09-30,"Nifty Prediction Today – September 30, 2025: Nifty 50 Futures: Key support coming up. Avoid fresh shorts. Stay out",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/portfolio/technical-analysis/nifty-prediction-today-september-30-2025-nifty-50-futures-key-support-coming-up-avoid-fresh-shorts-stay-out/article70111695.ece,"Nifty 50 trading flat with mixed sentiment, stuck between 24,600 and 24,800, awaiting decisive break for direction.",negative,0.777276
