date,title,source,link,summary,sentiment_label,sentiment_score
2025-10-13,Great Customer Service Will Be People And Bots Working Together,NewsAPI - Forbes,https://www.forbes.com/sites/davidbirch/2025/10/12/great-customer-service-will-be-people-and-bots-working-together/,We area long way from understanding what kind of customer service it will take to surprise and delight my agent as opposed to what it will take to surprise and delight me,neutral,0.901962
2025-10-13,"TCS data centre pivot has strong India angle, to hire more locals in US: CEO",NewsAPI - The Times of India,https://timesofindia.indiatimes.com/city/bengaluru/tcs-data-centre-pivot-has-strong-india-angle-to-hire-more-locals-in-us-ceo/articleshow/124509558.cms,"Bengaluru: TCS's subpar performance highlights a muted demand environment, driven by weak client sentiment and a pullback in discretionary spending, w.",negative,0.947361
2025-10-13,"AIFF adopts SC-approved constitution, leaves out contentious clauses pending Apex court direction",NewsAPI - The Indian Express,https://indianexpress.com/article/sports/football/aiff-adopts-sc-approved-constitution-contentious-clauses-10303245/,"The SC had on September 19 approved the draft constitution of the AIFF prepared by former apex court judge L Nageswara Rao with certain modifications, and directed the federation to adopt it within four weeks.",neutral,0.899049
2025-10-13,Infosys debuts AI-powered Customer Experience Suite for Salesforce,NewsAPI - Verdict,https://www.verdict.co.uk/infosys-ai-customer-experience-suite-salesforce/,"The suite combines Infosys Topaz, a portfolio of AI services and platforms, with Salesforce’s agentic AI.",neutral,0.753972
2025-10-13,Diwali 2025 stock picks: Brokerages recommend top long-term buys,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/diwali-2025-stock-picks-brokerages-recommend-top-long-term-buys/article70157313.ece,"Top Diwali 2025 stock picks include SBI, HDFC, ABB, Max Healthcare, and more. Experts expect long-term gains from 11–63 per cent for investors.",positive,0.844369
2025-10-13,ET Market Watch: Markets slip as US-China trade tensions rattle Dalal Street,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-markets-slip-as-us-china-trade-tensions-rattle-dalal-street/podcast/124530393.cms,"Indian equities ended the day lower on Monday, as IT stocks led the laggards amid renewed trade tensions between the US and China. The Sensex fell 174 points to close at 82,327, while the Nifty 50 slipped 58 points to 25,227.",negative,0.973558
2025-10-13,"Market Wrap: Sensex slips 173 pts, Nifty below 25,250 as US-China tariff tensions weigh",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-sensex-slips-173-pts-nifty-below-25250-as-us-china-tariff-tensions-weigh/articleshow/124523832.cms,"Indian equity benchmarks Sensex and Nifty closed lower on Monday, with IT stocks experiencing significant declines. This downturn was triggered by renewed U.S.-China trade tensions, as President Trump escalated tariff threats following Beijing's tightening of…",negative,0.974803
2025-10-13,Infosys Collaborates with Telenor Shared Services to Modernize HR Operations with Oracle Cloud HCM,NewsAPI - Yahoo Entertainment,https://finance.yahoo.com/news/infosys-collaborates-telenor-shared-services-124345851.html,"Infosys Limited (NYSE:INFY) is one of the best growth stocks to buy now. On October 3, Infosys announced its collaboration with Telenor Shared Services/TSS...",positive,0.816596
2025-10-13,Avenue Supermarts overvalued despite strong revenue growth: Sandip Sabharwal,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/expert-view/avenue-supermarts-overvalued-despite-strong-revenue-growth-sandip-sabharwal/articleshow/124520646.cms,"Market strategist Sandip Sabharwal discussed Avenue Supermarts' high valuations and potential consolidation. He noted Tata Capital IPO's valuation is expensive despite a positive NBFC outlook. Sabharwal advised selectivity in real estate, favoring companies l…",neutral,0.666927
2025-10-13,Nifty sector report card,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/portfolio/stock-fundamental-analysis-india/nifty-sector-report-card/article70151282.ece,"Nifty-50 performance analysis, sector-wise insights, and market outlook for various industries in the upcoming year.",neutral,0.920312
2025-10-13,"Anand James on Nifty’s path to 26,000, sector trends, and top stock picks for the week",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/expert-view/anand-james-on-niftys-path-to-26000-sector-trends-and-top-stock-picks-for-the-week/articleshow/124505684.cms,"Geojit Investments' Anand James sees Nifty reaching 25,460 near-term and 26,000 as a realistic milestone, citing room for upside. He discusses banking and IT sector trends, tactical views on Tata Communications and BSE, and offers top trading ideas for Rajesh…",neutral,0.8609
2025-10-13,NTPC Green Energy shares in focus after MoU with Japan’s ENEOS for green hydrogen supply,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/ntpc-green-energy-shares-in-focus-after-mou-with-japans-eneos-for-green-hydrogen-supply/articleshow/124516715.cms,"Shares of NTPC Green Energy Ltd (NGEL) could see attention after signing an MoU with Japan’s ENEOS to explore green methanol and hydrogen derivative supplies. The agreement, part of NGEL’s Green Hydrogen Hub at Pudimadaka, aims to boost India’s clean energy e…",positive,0.928318
2025-10-13,Vodafone Idea shares slide 2% after Supreme Court defers AGR plea hearing,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/vodafone-idea-shares-slide-2-after-supreme-court-defers-agr-plea-hearing/articleshow/124520903.cms,"Vodafone Idea shares saw a dip on Monday after the Supreme Court deferred its AGR plea hearing to October 27. The delay prolongs uncertainty over the telecom giant’s Rs 5,606 crore liability, even as the government hints at a possible one-time settlement to e…",negative,0.971091
2025-10-13,"Bajaj Housing raises Rs 1000 crore in bonds, business grows 24% in Q2",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/bonds/bajaj-housing-raises-rs-1000-crore-in-bonds-business-grows-24-in-q2/articleshow/124530573.cms,Bajaj Housing Finance has successfully raised Rs 1000 crore by selling bonds to investors. The company secured this funding at a coupon rate of 6.95%. These bonds are non-convertible debentures and will mature in January 2028. This issuance marks the lowest c…,neutral,0.636511
2025-10-13,YES Bank shares rally 10% in 3 days. What’s behind the surge?,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/yes-bank-shares-rally-10-in-3-days-whats-behind-the-surge/articleshow/124519992.cms,"YES Bank shares have surged 10% over the past three sessions, touching a fresh 52-week high, as investors pile in ahead of quarterly earnings and amid renewed optimism following Japanese lender Sumitomo Mitsui Banking Corporation’s (SMBC) stake purchase.",positive,0.944713
2025-10-13,"Nifty Prediction Today – October 13, 2025: Nifty 50 Futures: Can fall more, go short",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/portfolio/technical-analysis/nifty-prediction-today-october-13-2025-nifty-50-futures-can-fall-more-go-short/article70157359.ece,"Nifty 50 October Futures contract can fall to 25,120-25,100",negative,0.942955
2025-10-13,Sensex Today | Stock Market LIVE Updates: GIFT Nifty signals a negative start; Asian shares trade mixed,NewsAPI - Economictimes.com,https://m.economictimes.com/markets/stocks/live-blog/bse-sensex-today-live-nifty-stock-market-updates-13-october-2025/liveblog/124515131.cms,"Sensex Today | Stock Market LIVE Updates: The Indian market rose on Friday, buoyed by gains in major financial stocks and renewed foreign portfolio investor (FPI) inflows over the last three sessions. Positive sentiment ahead of the quarterly earnings season …",positive,0.923883
2025-10-13,Can US generics momentum and CDMO strength keep pharma earnings steady this quarter?,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/can-us-generics-momentum-and-cdmo-strength-keep-pharma-earnings-steady-this-quarter/articleshow/124514758.cms,"Indian pharmaceutical companies are set for a steady September quarter. Growth in the US generics market and domestic sales will drive performance. Companies like Apollo Hospitals, Lupin, and Aurobindo are expected to show strong results. Despite some cost pr…",positive,0.956117
2025-10-13,Indian banks face slow loan growth and muted earnings in September quarter,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/indian-banks-face-slow-loan-growth-and-muted-earnings-in-september-quarter/articleshow/124514801.cms,"Indian banks are poised for a tepid September quarter with muted earnings and loan growth, driven by a slowdown in retail and corporate segments. Analysts anticipate weaker treasury gains and potential net interest margin compression due to rising bond yields…",negative,0.971847
2025-10-13,TCS begins talks for selling stake in newly created data centre business,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/info-tech/tcs-begins-talks-for-selling-stake-in-newly-created-data-centre-business/article70154670.ece,"“We are looking at an equity partner; The investment for the data center business is not only from TCS, it would be a combination of debt and equity” Sameer Seksaria, Chief Financial Officer, TCS",neutral,0.808433
2025-10-13,Markets open lower as Trump’s tariff threats trigger global uncertainty,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/markets-open-lower-as-trumps-tariff-threats-trigger-global-uncertainty/article70157303.ece,"Markets cautious as Sensex and Nifty fall on renewed U.S.-China trade tensions, with sectoral movers and technical indicators analyzed.",negative,0.940366
