date,title,source,link,summary,sentiment_label,sentiment_score
2025-10-22,The U.S. government shutdown has investors flying blind when it comes to high-quality data—and they seem to like it that way,NewsAPI - Fortune,https://fortune.com/2025/10/22/stocks-government-shutdown-flying-blind-data/,"Absent federal data, investors shifted from risk-off positions into risk-on mode.",neutral,0.54086
2025-10-22,"Nifty eyes 26,000 breakout: What traders should watch out for",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/nifty-eyes-26000-breakout-what-traders-should-watch-out-for/article70189103.ece,"After a strong rally in recent sessions, sentiment remains upbeat, supported by earnings from heavyweight sectors and sustained foreign inflows. However, market participants are also cautious, awaiting fresh cues.",positive,0.699558
2025-10-22,"Market closed for Balipratipada, benchmark indices end flat in Muhurat trading",NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/market-closed-for-balipratipada-benchmark-indices-end-flat-in-muhurat-trading/article70188719.ece,"Equity indices ended marginally higher in the special Muhurat Trading session on Tuesday, with the Nifty closing over 25,800 and Sensex at 84,400 level",negative,0.890051
2025-10-22,"FII flows poised for comeback as India’s wall of worry turns into a low fence, says Alok Agarwal",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/expert-view/fii-flows-poised-for-comeback-as-indias-wall-of-worry-turns-into-a-low-fence-says-alok-agarwal/articleshow/124731644.cms,"FII sentiment towards India is reviving due to macro stability and easing global uncertainties, suggesting a shift from ""pause"" to ""play"" for the market. Despite some economic slowdown indicators, strong corporate profits and potential consumption boosts poin…",positive,0.947907
2025-10-22,DBS’ goal is to be a universal bank with SME & retail focus: CEO Rajat Verma,NewsAPI - The Times of India,https://economictimes.indiatimes.com/industry/banking/finance/banking/dbs-goal-is-to-be-a-universal-bank-with-sme-retail-focus-ceo-rajat-verma/articleshow/124731354.cms,"DBS Bank India CEO Rajat Verma outlines plans to significantly boost retail and SME banking, aiming for these segments to eventually comprise over 50% of its loan book. The bank is focusing on growth in gold loans and mortgages, alongside expanding its corpor…",positive,0.85859
2025-10-22,Balance sheet revival has made Indian firms a growth engine: RBI study,NewsAPI - The Times of India,https://economictimes.indiatimes.com/news/company/corporate-trends/balance-sheet-revival-has-made-indian-firms-a-growth-engine-rbi-study/articleshow/124731406.cms,"India's private companies are financially strong and adaptable. They are ready to drive national growth. Their ability to pay debts has improved, boosting financial stability. This sector navigated crises and emerged stronger. Companies are investing more, co…",positive,0.916044
2025-10-22,Will gold prices correct after Diwali? Domestic market likely to open lower following steep international drop,NewsAPI - The Times of India,https://economictimes.indiatimes.com/industry/cons-products/fashion-/-cosmetics-/-jewellery/will-gold-prices-correct-after-diwali-domestic-market-likely-to-open-lower-following-steep-international-drop/articleshow/124731540.cms,"Gold prices are expected to open lower domestically post-Diwali following a significant drop in international spot rates. This price correction is anticipated to sustain the strong demand observed during Dhanteras, benefiting consumers, especially those with …",positive,0.624196
2025-10-22,Modified 2009 Nissan 370Z NISMO 6-Speed,NewsAPI - Bringatrailer.com,https://bringatrailer.com/listing/2009-nissan-370z-31/,"This 2009 Nissan 370Z NISMO coupe is finished in Pearl White over a stripped interior with a roll cage and black NISMO-embroidered seats, and it is powered by a 3.7-liter V6 that has been fitted with a dry nitrous system, revised fueling components, and an af…",neutral,0.769561
2025-10-22,"Data Center Robotics Market to Reach USD 37.41 billion by 2032, Growing At An 9.2% CAGR - Credence Research",NewsAPI - PR Newswire UK,https://www.prnewswire.co.uk/news-releases/data-center-robotics-market-to-reach-usd-37-41-billion-by-2032--growing-at-an-9-2-cagr--credence-research-302590513.html,"PUNE, India , Oct. 21, 2025 /PRNewswire/ -- A groundbreaking report from Credence Research indicates a monumental shift in data center operations, with the global Data Center Robotics Market projected to experience robust growth. The increasing complexity and…",positive,0.945885
2025-10-22,RBI's gold reserves cross 880 metric tonnes by September,NewsAPI - The Times of India,https://economictimes.indiatimes.com/news/economy/finance/rbis-gold-reserves-cross-880-metric-tonnes-by-september/articleshow/124750279.cms,"In a significant turning point for India’s financial landscape, the Reserve Bank of India's gold reserves have officially crossed 880 metric tonnes during the early months of the 2025-26 financial year. This increase, with an addition of 0.",positive,0.943258
2025-10-22,Will Samvat 2082 deliver stronger returns after a volatile year for equities?,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/will-samvat-2082-deliver-stronger-returns-after-a-volatile-year-for-equities/articleshow/124731371.cms,"Indian equities saw modest gains in Samvat 2081 after a previous year's rally, with domestic investors supporting the market amidst foreign selling. As Samvat 2082 begins, positive sentiment is returning, driven by hopes of GST simplification and RBI liquidit…",positive,0.954646
2025-10-22,Stocks to buy in Samvat 2082: Over 70 names put together from top brokerages for your ease,NewsAPI - Economictimes.com,https://m.economictimes.com/markets/stocks/news/stocks-to-buy-in-samvat-2082-over-70-names-put-together-from-top-brokerages-for-your-ease/add-to-cart/slideshow/124733165.cms,"As the new Samvat year begins, leading brokerages have released their Diwali picks — a collection of more than 70 stock ideas across sectors expected to shine through Samvat 2082. The themes are clear: earnings recovery, domestic consumption, manufacturing ta…",neutral,0.901209
2025-10-22,FD rates: THESE 8 banks offer upto 7.1% interest on fixed deposits to senior citizens,NewsAPI - Livemint,https://www.livemint.com/money/personal-finance/fd-interest-rates-these-8-banks-offer-upto-7-1-per-cent-interest-on-fixed-deposits-to-senior-citizens-11761055417182.html,We list out highest fixed deposit interest rates offered by banks (both private and government-run) to senior citizen depositors. &nbsp;,neutral,0.919093
2025-10-22,Bharti Group emerges as biggest gainer in Samvat 2081,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/bharti-group-emerges-as-biggest-gainer-in-samvat-2081/articleshow/124743011.cms,"Bharti Airtel Group led market cap gains among India’s top 10 business houses in Samvat 2081 with a 24.8% rise, driven by strong telecom profitability. The Bajaj and Mahindra groups followed, while HCL Tech and Tata saw declines.",negative,0.496518
2025-10-22,"Vietnam raises $291 mln in govt bond auction, highest volume since July 30",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/bonds/vietnam-raises-291-mln-in-govt-bond-auction-highest-volume-since-july-30/articleshow/124735934.cms,"Vietnam's State Treasury raised 7.66 trillion dong ($291 million) in a weekly government bond auction on Wednesday, the highest volume since July 30 and up from the $50 million raised last week.",positive,0.937003
2025-10-22,Hosachiguru expects Rs 100 cr revenue from 23-acre farm land project near Bengaluru,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/hosachiguru-expects-rs-100-cr-revenue-from-23-acre-farm-land-project-near-bengaluru/articleshow/124736041.cms,"Realty firm Hosachiguru is expecting a Rs 100 crore revenue from the sale of farm plots in a 23-acre project near Bengaluru, The company has launched a 23-acre project, 'Dharani', offering 60 farm plots.",neutral,0.65695
2025-10-22,Small finance banks seek doubling of cap on loan size to ₹50 lakh,NewsAPI - The Times of India,https://economictimes.indiatimes.com/industry/banking/finance/banking/small-finance-banks-seek-doubling-of-cap-on-loan-size-to-50-lakh/articleshow/124750325.cms,Small finance banks have approached the Reserve Bank of India with key requests. They want the regulator to ease a rule requiring half their loans to be under ₹25 lakh. They also seek permission to participate in co-lending arrangements. These changes aim to …,positive,0.787646
2025-10-22,"Crypto markets extend fall, Bitcoin trades at $108,000, Ethereum at $3,800",NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/cryptocurrency/crypto-news/crypto-markets-extend-fall-bitcoin-trades-at-108000-ethereum-at-3800/articleshow/124734860.cms,"Bitcoin hovered around $108,326 and Ethereum near $3,866 on Wednesday, as crypto markets faced ongoing volatility following October’s $19 billion flash crash. Analysts cite $114K as key resistance for Bitcoin, while investors await U.S. CPI data and monitor g…",negative,0.960644
2025-10-22,How To Make GenAI Work At Last For Large Enterprises,NewsAPI - Forbes,https://www.forbes.com/sites/davidprosser/2025/10/22/how-to-make-genai-work-at-last-for-large-enterprises/,"In a marketplace where enterprises are desperate to see AI projects deliver meaningful results, UnifyApps is raising $50 million to scale its horizontal plaftform",positive,0.799912
2025-10-22,Fresh issuances in corporate bonds moderated in August: RBI,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/money-and-banking/fresh-issuances-in-corporate-bonds-moderated-in-august-rbi/article70190537.ece,"Corporate bond issuances declined to ₹43,000 crore in August 2025 amid rising yields and reduced bank participation, says RBI.",negative,0.967714
