date,title,source,link,summary,sentiment_label,sentiment_score
2025-09-29,Trump’s visa fee hike is not the only worry. Hostility mounts for Indian IT in US,NewsAPI - Livemint,https://www.livemint.com/companies/tcs-cognizant-pulled-up-by-us-lawmakers-hire-act-h-1b-visa-reform-11759053915235.html,"Two senators targeted TCS and Cognizant over layoffs and hiring practices. A third senator is pushing for a reform of the H-1B programme, while another has proposed increasing taxes on companies offshoring work.",negative,0.948582
2025-09-29,Globant S.A. (GLOB): A Bull Case Theory,NewsAPI - Yahoo Entertainment,https://finance.yahoo.com/news/globant-glob-bull-case-theory-234327367.html,"We came across a bullish thesis on Globant S.A. on Edelweiss Capital Research’s Substack by Javier Pérez. In this article, we will summarize the bulls...",neutral,0.91729
2025-09-29,NCLT approves merger of Star Television Productions with Jio Star,NewsAPI - The Times of India,https://economictimes.indiatimes.com/industry/media/entertainment/nclt-approves-merger-of-star-television-productions-with-jio-star/articleshow/124199918.cms,"Jio Star India, a joint venture between Reliance Industries Ltd (RIL) and Disney, was created in November 2024 through the merger of Star India and Viacom18. The combined company was valued at $8.5 billion. In its September 26 order, the tribunal approved the…",neutral,0.83686
2025-09-29,Fireworks continue in retail as tax cuts keep buyers in good spirits,NewsAPI - The Times of India,https://economictimes.indiatimes.com/news/india/fireworks-continue-in-retail-as-tax-cuts-keep-buyers-in-good-spirits/articleshow/124200146.cms,"Fashion and electronics sales surged 15-20% over the weekend, driven by GST rate cuts and the festive season's start. This boosted spending in northern and southern regions, though heavy rains impacted eastern and western markets. Retailers are offering disco…",positive,0.950527
2025-09-29,Fireworks continue in retail as tax cuts keep buyers in good spirits,NewsAPI - The Times of India,https://economictimes.indiatimes.com/industry/services/retail/fireworks-continue-in-retail-as-tax-cuts-keep-buyers-in-good-spirits/articleshow/124200146.cms,"Fashion and electronics sales surged 15-20% over the weekend, driven by GST rate cuts and the festive season's start. This boosted spending in northern and southern regions, though heavy rains impacted eastern and western markets. Retailers are offering disco…",positive,0.950527
2025-09-29,Balaji Wafers may rethink stake sale plan as PE funds cite steep valuation,NewsAPI - The Times of India,https://economictimes.indiatimes.com/industry/cons-products/fmcg/balaji-wafers-may-rethink-stake-sale-plan-as-pe-funds-cite-steep-valuation/articleshow/124200121.cms,"Balaji Wafers' minority stake sale is currently stalled as private equity funds and strategic investors withdrew due to the snack maker's steep ₹40,000 crore valuation demand. Founder Chandu Virani affirmed they are not in a hurry to sell below their asking p…",negative,0.953134
2025-09-29,Efforts underway to extend incentives under CSS to bolster industrial development in J&K: LG,NewsAPI - Statetimes.in,https://statetimes.in/efforts-underway-to-extend-incentives-under-css-to-bolster-industrial-development-in-jk-lg/,"STATE TIMES NEWS JAMMU: Lieutenant Governor Manoj Sinha addressed an ‘Investors Meet’, organised by Department of Industries and Commerce and ICICI Bank, at Basohli in Kathua. In his address, the Lieutenant Governor highlighted that a massive infrastructure d…",positive,0.764827
2025-09-29,"GST 2.0: Q2 sales to see a dip, but companies project firm demand going ahead",NewsAPI - The Indian Express,https://indianexpress.com/article/business/economy/gst-2-0-q2-sales-to-see-a-dip-but-companies-project-firm-demand-going-ahead-10277125/,"FMCG major Hindustan Unilever has already flagged the risk of “near flat to low-single digit” consolidated business growth in Q2, which it sees spilling over till October as well.",positive,0.520331
2025-09-29,Nifty rejig tomorrow: 5 stocks to see over $1 billion inflows. Check full list,NewsAPI - The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/nifty-rejig-tomorrow-5-stocks-to-see-over-1-billion-inflows-check-full-list/articleshow/124209106.cms,"The NSE Nifty 50 index is set for a major shake-up, with five stocks poised to draw in more than $1 billion in passive flows as the semi-annual Nifty rejig takes effect on September 30, according to Nuvama Institutional Equities.",neutral,0.663615
2025-09-29,Sanctioned Indian refiner’s sales and operations recover – Bloomberg,NewsAPI - RT,https://www.rt.com/india/625589-sanctioned-indian-refiners-sales-and/,Nayara’s September exports from its Vadinar refinery are likely to touch 2.2 million barrels of oil products Read Full Article at RT.com,neutral,0.798491
2025-09-29,Hindustan Unilever shares down 2.7% on sales impact forecast,NewsAPI - BusinessLine,https://www.thehindubusinessline.com/markets/hindustan-unilever-shares-down-27-on-sales-impact-forecast/article70107747.ece,"On Friday, the Mumbai-based firm also said it expects consolidated business growth to be in the flat to low single-digit range for the quarter ending September 30",negative,0.973984
